,tweet_text
1/3/2019 20:40,b'#CeritaPrabowo mana yg lebih ikhlas dan orisinil dari kedua gambar dibawah\nAtas &gt;&gt;&gt;&gt;&gt; Like\nBawah &gt;&gt;&gt;&gt; Retweet https://t.co/SHfdmVctsb'
1/3/2019 20:39,b'@okewaee .       0\xe2\x83\xa32\xe2\x83\xa32\xe2\x83\xa3 #CeritaPrabowo\n. 0\xe2\x83\xa32\xe2\x83\xa3       0\xe2\x83\xa3 2\xe2\x83\xa3  #CeritaPrabowo \n                     0\xe2\x83\xa32\xe2\x83\xa3\xe2\x80\xa6 https://t.co/3RQTrAnvnH'
1/3/2019 20:39,b'RT @fhmwldn: 7. Seorang pemimpin yang GAGAH dan BIJAKSANA #Ceritaprabowo https://t.co/NcHPcnEAMe'
1/3/2019 20:38,b'@HotPepperminTea @Rusydi_riau @abiyyu231299 @AsFairus @PutraErlangga__ @IpungLombok @harysantana @TrisnaKSasmita\xe2\x80\xa6 https://t.co/3O9kIY2MBZ'
1/3/2019 20:38,b'@Dody_Lukas___ @aswin_fadillah @HajrahDouboegis @Rusydi_riau @Mulyana2013 @RPSSULSEL @PutraErlangga__ @abiyyu231299\xe2\x80\xa6 https://t.co/WJMQF1DHOE'
1/3/2019 20:37,b'@okewaee .       0\xe2\x83\xa32\xe2\x83\xa32\xe2\x83\xa3 #CeritaPrabowo\n. 0\xe2\x83\xa32\xe2\x83\xa3       0\xe2\x83\xa3 2\xe2\x83\xa3  #CeritaPrabowo \n                     0\xe2\x83\xa32\xe2\x83\xa3\xe2\x80\xa6 https://t.co/lof8N3Zpma'
1/3/2019 20:37,b'#CeritaPrabowo \n#17AprilCoblosNomor2 https://t.co/YrZ4BSsBLg'
1/3/2019 20:37,b'@Dody_Lukas___ @Rusydi_riau @abiyyu231299 @AsFairus @PutraErlangga__ @IpungLombok @harysantana @TrisnaKSasmita\xe2\x80\xa6 https://t.co/Ib4RxvvAJv'
1/3/2019 20:37,b'#CeritaPrabowo \n#17AprilCoblosNomor2 https://t.co/qnRpxnPmxz'
1/3/2019 20:37,b'@okewaee .       0\xe2\x83\xa32\xe2\x83\xa32\xe2\x83\xa3 #CeritaPrabowo\n. 0\xe2\x83\xa32\xe2\x83\xa3       0\xe2\x83\xa3 2\xe2\x83\xa3  #CeritaPrabowo \n                     0\xe2\x83\xa32\xe2\x83\xa3\xe2\x80\xa6 https://t.co/VoxZY53vcO'
1/3/2019 20:37,"b'tidak perlu ragu lagi, mari kita dukung Pak @prabowo menuju Indonesia adil, makmur, dan berdaulat...\xe2\x80\xa6 https://t.co/rPVojwXaMk'"
1/3/2019 20:36,b'RT @MichelaniaAdam: @CakKhum @walian76 Biasanya yang suka KLAIM dukungan sana sini itu yang haus dukungan. Kurang dukungan alias ngiler duk\xe2\x80\xa6'
1/3/2019 20:36,b'RT @somadlove: #CeritaPrabowo https://t.co/rqBmtgdqhR'
1/3/2019 20:36,"b'RT @Ang_eff: Orang ini tadinya bukan siapa2.tapi dengan ketulusan hatinya,mamang @prabowo menjadikan nya seorang wakil gubernur ibu kota.ta\xe2\x80\xa6'"
1/3/2019 20:36,b'@okewaee .       0\xe2\x83\xa32\xe2\x83\xa32\xe2\x83\xa3 #CeritaPrabowo\n. 0\xe2\x83\xa32\xe2\x83\xa3       0\xe2\x83\xa3 2\xe2\x83\xa3  #CeritaPrabowo \n                     0\xe2\x83\xa32\xe2\x83\xa3\xe2\x80\xa6 https://t.co/QpbrYucAqM'
1/3/2019 20:35,"b'RT @okewaee: beliau diterima segala lapisan masyarakat, berwibawa dan tidak plonga-plongo...\n\n#CeritaPrabowo \n#17AprilCoblosNomor2 https://\xe2\x80\xa6'"
1/3/2019 20:35,"b'RT @meong699: Cerita Pak Prabowo Ketika Jadi Danyon.\n\nWaktu Itu Saya Masih Gagah, Kalau Sekarang Agak Gagah Sedikit Sedikit. #CeritaPrabowo\xe2\x80\xa6'"
1/3/2019 20:34,b'@okewaee .       0\xe2\x83\xa32\xe2\x83\xa32\xe2\x83\xa3 #CeritaPrabowo\n. 0\xe2\x83\xa32\xe2\x83\xa3       0\xe2\x83\xa3 2\xe2\x83\xa3  #CeritaPrabowo \n                     0\xe2\x83\xa32\xe2\x83\xa3\xe2\x80\xa6 https://t.co/hN8COgJ46O'
1/3/2019 20:34,b'RT @riani_212: @nolten9 @xqpxqpx08 @Dody_Lukas___ @omibb @prabowo @boyke13 @sandiuno @Dahnilanzar @Ferdinand_Haean @PEPESOfficial @swulll @\xe2\x80\xa6'
1/3/2019 20:34,b'beliu ikhlas berkorban untuk #NKRI ...\n\n#CeritaPrabowo \n#17AprilCoblosNomor2 https://t.co/dSjkUluxZ6'
1/3/2019 20:34,b'@okewaee .       0\xe2\x83\xa32\xe2\x83\xa32\xe2\x83\xa3 #CeritaPrabowo\n. 0\xe2\x83\xa32\xe2\x83\xa3       0\xe2\x83\xa3 2\xe2\x83\xa3  #CeritaPrabowo \n                     0\xe2\x83\xa32\xe2\x83\xa3\xe2\x80\xa6 https://t.co/2cMc2G3Nam'
1/3/2019 20:33,b'#CeritaPrabowo \n#17AprilCoblosNomor2 https://t.co/S0npPH4Cdp'
1/3/2019 20:33,b'#CeritaPrabowo \n#17AprilCoblosNomor2 https://t.co/fYKDq0hWk9'
1/3/2019 20:32,b'@_Dina_8 @masifaturohmi #CeritaPrabowo'
1/3/2019 20:32,b'@nephilaxmus Anonymous \n.\n.#CeritaPrabowo\n.#CeritaPrabowo\n.Expect US\n\nIN YOUR NEXON DARK SQUAD https://t.co/hwDTJMslyi'
1/3/2019 20:32,b'@okewaee \xe2\x9c\x8c\xef\xb8\x8f  \xe2\x9c\x8c\xef\xb8\x8f        #CeritaPrabowo\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8 \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8 \n\xe2\x9c\x8c\xef\xb8\x8f 2\xe2\x83\xa3 2\xe2\x83\xa32\xe2\x83\xa3     #CeritaPrabowo         \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\n.2\xe2\x83\xa3 \xe2\x9c\x8c\xef\xb8\x8f \xe2\x9c\x8c\xef\xb8\x8f2\xe2\x83\xa32\xe2\x83\xa3 #CeritaPrabowo\xe2\x80\xa6 https://t.co/HLesmPXg8y'
1/3/2019 20:32,b'@inovrizam23 @prabowo @wiranto1947 \xe2\x9c\x8c\xef\xb8\x8f \xe2\x9c\x8c\xef\xb8\x8f        #CeritaPrabowo    \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8 \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\n\xe2\x9c\x8c\xef\xb8\x8f 2\xe2\x83\xa3 2\xe2\x83\xa32\xe2\x83\xa3     #CeritaPrabowo       \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\n.2\xe2\x83\xa3\xe2\x80\xa6 https://t.co/XmL006Yb6o'
1/3/2019 20:32,b'mantabbbbb....\n\n#CeritaPrabowo \n#17AprilCoblosNomor2 https://t.co/uc5PQOtHsT'
1/3/2019 20:31,b'@tv2nkri @yadi_jsande #CeritaPrabowo \n#CeritaPrabowo \n#17AprilCoblosNomor2 \n#17AprilCoblosNomor2 \n\xf0\x9f\x98\x8e'
1/3/2019 20:30,"b'beliau diterima segala lapisan masyarakat, berwibawa dan tidak plonga-plongo...\n\n#CeritaPrabowo\xe2\x80\xa6 https://t.co/tumdGmHsrP'"
1/3/2019 20:29,b'RT @fariomeda: @BlackRoseVFK_ \xe2\x9c\x8c\xef\xb8\x8f \xe2\x9c\x8c\xef\xb8\x8f        #CeritaPrabowo\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8 \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8 \n\xe2\x9c\x8c\xef\xb8\x8f 2\xe2\x83\xa3 2\xe2\x83\xa32\xe2\x83\xa3     #CeritaPrabowo     \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\n.2\xe2\x83\xa3 \xe2\x9c\x8c\xef\xb8\x8f \xe2\x9c\x8c\xef\xb8\x8f2\xe2\x83\xa32\xe2\x83\xa3 #CeritaPrabowo   \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\n\xe2\x9c\x8c\xef\xb8\x8f\xe2\x80\xa6'
1/3/2019 20:29,b'saatnya Indonesia berubah menuju arah yang lebih baik bersama @prabowo - @sandiuno ....\n\n#CeritaPrabowo\xe2\x80\xa6 https://t.co/T9nIbcr52O'
1/3/2019 20:28,b'@zarazettirazr Ahaa Presidentku \xe2\x9c\x8a\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xe2\x9c\x8c\xef\xb8\x8f:\n#CeritaPrabowo \n#CeritaPrabowo \n#CeritaPrabowo'
1/3/2019 20:28,b'@fariomeda @okewaee .       0\xe2\x83\xa32\xe2\x83\xa32\xe2\x83\xa3 #CeritaPrabowo\n. 0\xe2\x83\xa32\xe2\x83\xa3       0\xe2\x83\xa3 2\xe2\x83\xa3  #CeritaPrabowo \n                     0\xe2\x83\xa32\xe2\x83\xa3\xe2\x80\xa6 https://t.co/arIbHQUKcR'
1/3/2019 20:28,"b'Pak @prabowo bermental baja, tegas dan berwibawa, namun tidak otoriter.... \n\n#CeritaPrabowo \n#17AprilCoblosNomor2 https://t.co/eBdiUuM5sM'"
1/3/2019 20:28,"b'Kubu sebelah itu kl tidak bohong pasti hoax ,,, \n#CeritaPrabowo \n#sontoloyo https://t.co/n7HSATvNwZ'"
1/3/2019 20:27,b'RT @zarazettirazr: Yuk #CeritaPrabowo pasti aman tagarnya gada yg lapor2 pulisi https://t.co/NQUA9nOqPA'
1/3/2019 20:27,b'@Dody_Lukas___ @okewaee \xe2\x9c\x8c\xef\xb8\x8f \xe2\x9c\x8c\xef\xb8\x8f        #CeritaPrabowo\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8 \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8 \n\xe2\x9c\x8c\xef\xb8\x8f 2\xe2\x83\xa3 2\xe2\x83\xa32\xe2\x83\xa3     #CeritaPrabowo       \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\n.2\xe2\x83\xa3 \xe2\x9c\x8c\xef\xb8\x8f \xe2\x9c\x8c\xef\xb8\x8f2\xe2\x83\xa32\xe2\x83\xa3\xe2\x80\xa6 https://t.co/BUwrfD3oAY'
1/3/2019 20:27,"b'RT @zarazettirazr: Prabowo, jendral lapangan yang suka membaca \n#CeritaPrabowo https://t.co/JIOLNIvgDj'"
1/3/2019 20:27,b'@okewaee .       0\xe2\x83\xa32\xe2\x83\xa32\xe2\x83\xa3 #CeritaPrabowo\n. 0\xe2\x83\xa32\xe2\x83\xa3       0\xe2\x83\xa3 2\xe2\x83\xa3  #CeritaPrabowo \n                     0\xe2\x83\xa32\xe2\x83\xa3\xe2\x80\xa6 https://t.co/Di6ukjLSLz'
1/3/2019 20:26,b'Insya Allah akan kita miliki sepenuhnya...\n\n#CeritaPrabowo \n#17AprilCoblosNomor2 https://t.co/QRRAcJ5aWM'
1/3/2019 20:26,b'@fariomeda @Ekist27 @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1\xe2\x80\xa6 https://t.co/2WJZCs0AeA'
1/3/2019 20:26,b'@ketelawungu @habibthink \xe2\x9c\x8c\xef\xb8\x8f \xe2\x9c\x8c\xef\xb8\x8f        #CeritaPrabowo\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8 \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8 \n\xe2\x9c\x8c\xef\xb8\x8f 2\xe2\x83\xa3 2\xe2\x83\xa32\xe2\x83\xa3     #CeritaPrabowo     \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\n.2\xe2\x83\xa3 \xe2\x9c\x8c\xef\xb8\x8f \xe2\x9c\x8c\xef\xb8\x8f2\xe2\x83\xa32\xe2\x83\xa3\xe2\x80\xa6 https://t.co/QGQvC4MJVK'
1/3/2019 20:26,b'@BlackRoseVFK_ \xe2\x9c\x8c\xef\xb8\x8f \xe2\x9c\x8c\xef\xb8\x8f        #CeritaPrabowo\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8 \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8 \n\xe2\x9c\x8c\xef\xb8\x8f 2\xe2\x83\xa3 2\xe2\x83\xa32\xe2\x83\xa3     #CeritaPrabowo     \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\n.2\xe2\x83\xa3 \xe2\x9c\x8c\xef\xb8\x8f \xe2\x9c\x8c\xef\xb8\x8f2\xe2\x83\xa32\xe2\x83\xa3\xe2\x80\xa6 https://t.co/qTEKCKUqjc'
1/3/2019 20:25,b'@fariomeda @Ekist27 @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1\xe2\x80\xa6 https://t.co/aQZzNVDIhw'
1/3/2019 20:25,b'RT @kasposudarmo: #ceritaprabowo https://t.co/Q83MNBS59V'
1/3/2019 20:25,b'#CeritaPrabowo \n#17AprilCoblosNomor2 https://t.co/lQkYdePq4o'
1/3/2019 20:25,b'RT @RidwanAlamSyahE: #CeritaPrabowo https://t.co/ekYMzi3HlE'
1/3/2019 20:25,b'RT @Ariswanto1995: prabowo subianto selain tegas dan  berwibawa beliau jg sangat peduli akan pendidikan anak bangsa..\n#ceritaprabowo \n#Ceri\xe2\x80\xa6'
1/3/2019 20:25,b'RT @ClaudiaNadapdap: mari kita bersama-sama selamatkan bangsa \xe2\x9c\x8a\xf0\x9f\x91\x86\n\n#CeritaPrabowo https://t.co/HjmCIKYrL9'
1/3/2019 20:25,b'@Dody_Lukas___ @Ekist27 @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1\xe2\x80\xa6 https://t.co/QgFpGq3UHq'
1/3/2019 20:25,b'@okewaee .       0\xe2\x83\xa32\xe2\x83\xa32\xe2\x83\xa3 #CeritaPrabowo\n. 0\xe2\x83\xa32\xe2\x83\xa3       0\xe2\x83\xa3 2\xe2\x83\xa3  #CeritaPrabowo \n                     0\xe2\x83\xa32\xe2\x83\xa3\xe2\x80\xa6 https://t.co/UZzh4k7VjA'
1/3/2019 20:24,"b'RT @Dody_Lukas___: \xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x91\x89 Pak @Prabowo Memiliki Institut Teknologi Adityawarman \xf0\x9f\x98\x8e\n.\n.\nKembali beliau melangkah... ""Jadi dosen apa di ITA..?""\xe2\x80\xa6'"
1/3/2019 20:24,"b'RT @Ariswanto1995: Selalu Ada Ditengah"" Kami Para Pendekar Wahai Presidenku...\n#CeritaPrabowo https://t.co/v6g3repTg7'"
1/3/2019 20:24,b'@Dody_Lukas___ @Ekist27 @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1\xe2\x80\xa6 https://t.co/m5Zkj4PsdV'
1/3/2019 20:24,b'@CitraErina3 @MichelaniaAdam @Rusydi_riau @zarazettirazr .       0\xe2\x83\xa32\xe2\x83\xa32\xe2\x83\xa3 #CeritaPrabowo\n. 0\xe2\x83\xa32\xe2\x83\xa3       0\xe2\x83\xa3 2\xe2\x83\xa3\xe2\x80\xa6 https://t.co/obdIsfLQPs'
1/3/2019 20:24,b'yukkkk lambungkan.. menuju Indonesia adil da makmur...\n\n#CeritaPrabowo \n#17AprilCoblosNomor2 https://t.co/d3rWgTgeUu'
1/3/2019 20:24,"b'RT @Azransiara: 4. secara pribadi, sy telah meminta restu keluarga dn sahabat terdekat tuk memilih pak @prabowo - @sandiaga pilpres kali in\xe2\x80\xa6'"
1/3/2019 20:23,b'#CeritaPrabowo https://t.co/cSLeacmnrq'
1/3/2019 20:23,b'RT @Dody_Lukas___: @Rusydi_riau @omibb @SusandraWardan1 @riani_212 @datadiriku @aswin_fadillah @xqpxqpx08 @acoxduko @prabowo @boyke13 @sand\xe2\x80\xa6'
1/3/2019 20:23,b'@habibthink #CeritaPrabowo https://t.co/tu0kxnrQAP'
1/3/2019 20:23,b'#CeritaPrabowo https://t.co/cAqP4s3yk4'
1/3/2019 20:23,b'RT @datadiriku: @riani_212 @omibb @Rusydi_riau @Dody_Lukas___ @aswin_fadillah @xqpxqpx08 @acoxduko @prabowo @boyke13 @sandiuno @Dahnilanzar\xe2\x80\xa6'
1/3/2019 20:23,b'RT @riani_212: @omibb @Rusydi_riau @Dody_Lukas___ @aswin_fadillah @xqpxqpx08 @acoxduko @prabowo @boyke13 @sandiuno @Dahnilanzar @Ferdinand_\xe2\x80\xa6'
1/3/2019 20:23,b'@fariomeda @Ekist27 @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1\xe2\x80\xa6 https://t.co/F8xSnXjkQf'
1/3/2019 20:23,b'RT @panjisetiadinug: Ini juga salah satu perjalanan beliau @prabowo karena setiap mengikuti kontestasi Pilpres 2019 selalu saja dapat fitna\xe2\x80\xa6'
1/3/2019 20:22,b'RT @elangbc: Lambungkan Ramaikan tagar Baru  #ceritaprabowo\nFokus hanya 1 Hesteg/tagar saja #ceritaprabowo )))\nCeritakan momen seru bersama\xe2\x80\xa6'
1/3/2019 20:22,b'RT @Dody_Lukas___: @Rusydi_riau @aswin_fadillah @xqpxqpx08 @acoxduko @riani_212 @prabowo @boyke13 @sandiuno @Dahnilanzar @Ferdinand_Haean @\xe2\x80\xa6'
1/3/2019 20:22,b'RT @Rusydi_riau: @Dody_Lukas___ @aswin_fadillah @xqpxqpx08 @acoxduko @riani_212 @prabowo @boyke13 @sandiuno @Dahnilanzar @Ferdinand_Haean @\xe2\x80\xa6'
1/3/2019 20:22,b'RT @YusranSofyan_YS: kita berharap kepemimpinan nasional pak @prabowo dan mas @sandiuno jd solusi permasalahan bangsa. khususnya di bidang\xe2\x80\xa6'
1/3/2019 20:22,b'RT @Edgar1107: Tahun 2009 gw mulai aktif dan sering mendengarkan pidato pidato Pak @prabowo di setiap acara partai Gerindra. Beliau selalu\xe2\x80\xa6'
1/3/2019 20:22,b'Pasangan Pas Menuju Indonesia Adil Makmur \n#CeritaPrabowo\n#17AprilCoblosNomor2\nhttps://t.co/ICXbkQ7scK'
1/3/2019 20:22,b'#CeritaPrabowo https://t.co/HTrTjdWyO2'
1/3/2019 20:21,b'RT @Gerindra: Mungkin mas @aniesbaswedan nya sendiri yang mau berbagi tentang #CeritaPrabowo ? https://t.co/VJRncHrpFC'
1/3/2019 20:21,b'#CeritaPrabowo https://t.co/5yZspngH58'
1/3/2019 20:21,b'#CeritaPrabowo https://t.co/dju3OFNdT0'
1/3/2019 20:21,b'anak muda adalah harapan bangsa... \n\n#CeritaPrabowo \n#17AprilCoblosNomor2 https://t.co/XpGSNAaUxw'
1/3/2019 20:20,b'RT @zarazettirazr: Di FB ada yang mendesain kalender 2019 ini\n#CeritaPrabowo https://t.co/Fd3qd086QC'
1/3/2019 20:20,b'#CeritaPrabowo https://t.co/D2beJsxhzd'
1/3/2019 20:20,b'@Dody_Lukas___ @Ekist27 @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1\xe2\x80\xa6 https://t.co/N06BMNCrz2'
1/3/2019 20:20,b'RT @zarazettirazr: #CeritaPrabowo\nNasi goreng Cikeas ngga kalah sama nasgor Hambalang https://t.co/ZAx6ER6SKH'
1/3/2019 20:20,b'RT @zarazettirazr: #CeritaPrabowo\nKami yang tua (senior) kelak pasti akan dilanjutkan oleh yang muda https://t.co/LGyH9VVM8h'
1/3/2019 20:20,b'@okewaee .       0\xe2\x83\xa32\xe2\x83\xa32\xe2\x83\xa3 #CeritaPrabowo\n. 0\xe2\x83\xa32\xe2\x83\xa3       0\xe2\x83\xa3 2\xe2\x83\xa3  #CeritaPrabowo \n                     0\xe2\x83\xa32\xe2\x83\xa3\xe2\x80\xa6 https://t.co/un9ah5s74q'
1/3/2019 20:20,b'RT @zarazettirazr: #CeritaPrabowo\n@prabowo : Waktu kecil saya pernah dihina anak kulit putih https://t.co/h3DsIxZz0R'
1/3/2019 20:19,"b'RT @wssutrisno_2: @prabowo adalah sosok yang setia kawan, juga sangat peduli kepada kawan, hal itu jelas tertanam pada jiwa patriotisme seo\xe2\x80\xa6'"
1/3/2019 20:19,b'RT @zarazettirazr: #CeritaPrabowo\nBuku hasil riset penuh data tentang Paradoks di Indonesia\nKarya @prabowo https://t.co/r05ZWPEdWa'
1/3/2019 20:19,b'@fariomeda @Ekist27 @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1\xe2\x80\xa6 https://t.co/xMb5us8N8V'
1/3/2019 20:19,b'#CeritaPrabowo https://t.co/Fzf5NyCsFc'
1/3/2019 20:19,b'#CeritaPrabowo https://t.co/PD7QRLsWhw'
1/3/2019 20:18,b'RT @Azransiara: 12. Kemarin sy berkesempatan luar biasa bersilaturahmi dengan beliau #CeritaPrabowo https://t.co/OZ2UPf6zXJ'
1/3/2019 20:18,b'#CeritaPrabowo https://t.co/KtMULo29vh'
1/3/2019 20:18,b'@fariomeda @Angelyca_Nayoan @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1\xe2\x80\xa6 https://t.co/pKT6ycdvHg'
1/3/2019 20:18,"b""RT @Azransiara: 25. Saya bangga padamu jendral...You'll Never Walk Alone #CeritaPrabowo https://t.co/4kh4OqREU2"""
1/3/2019 20:18,b'@Dody_Lukas___ @Ekist27 @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1\xe2\x80\xa6 https://t.co/vHknFyGXqo'
1/3/2019 20:18,b'RT @Edgar1107: Setelah pertemuan gw pertama itu akhirnya gw memutuskan untuk ikut dan bergabung dengan FOREPMA. Selanjutnya tahun 2009 Part\xe2\x80\xa6'
1/3/2019 20:18,b'#CeritaPrabowo https://t.co/H9ToQSBlqA'
1/3/2019 20:18,b'RT @Sabriwiranto: Engkau lh sosok yang cocok untuk memimpin negara ini pak\n#CeritaPrabowo #CeritaPrabowo #CeritaPrabowo https://t.co/lqYzeN\xe2\x80\xa6'
1/3/2019 20:18,b'menuju Indonesia yang adil dan makmur.... \n\n#CeritaPrabowo \n#17AprilCoblosNomor2 https://t.co/rgkhGemrKS'
1/3/2019 20:17,b'@AsFairus #CeritaPrabowo #CeritaPrabowo #CeritaPrabowo  #CeritaPrabowo \n#CeritaPrabowo #CeritaPrabowo\xe2\x80\xa6 https://t.co/tyYnBjApxN'
1/3/2019 20:17,b'@fariomeda @Ekist27 @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1\xe2\x80\xa6 https://t.co/6SMBzDaKiB'
1/3/2019 20:17,b'RT @fariomeda: @Dody_Lukas___ @Ekist27 @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1 @LisaAmartaTara\xe2\x80\xa6'
1/3/2019 20:16,b'RT @gelarmrdk8: sosok yang pantas memimpin negri ini\xe2\x80\xa6\n#CeritaPrabowo  #CeritaPrabowo\n#CeritaPrabowo  #CeritaPrabowo https://t.co/nUve3LGIa1'
1/3/2019 20:16,b'RT @Rusydi_riau: ll\xf0\x9f\x91\x89 YUK KITA NAIKKAN TAGAR\n #Ceritaprabowo https://t.co/mEnH4WJcFT'
1/3/2019 20:16,b'RT @LisaDevita6: semuanya aman terkendali #CeritaPrabowo #CeritaPrabowo #CeritaPrabowo https://t.co/vnyeTwL8gL'
1/3/2019 20:15,b'RT @gelarmrdk8: ayoo kita dukung Prabowo - Sandi menuju RI1\n#CeritaPrabowo #CeritaPrabowo\n@IpungLombok\n@opposite6890 @Ochi_Oc09\n@zarazettir\xe2\x80\xa6'
1/3/2019 20:15,b'@Dody_Lukas___ @Ekist27 @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1\xe2\x80\xa6 https://t.co/QgK6A0gv8G'
1/3/2019 20:15,"b'RT @MichelaniaAdam: ""Maka disebabkan rahmat Alloohlah kamu berlaku lemah lembut terhadap mereka.\n\nJika kamu bersikap keras lagi kasar, tent\xe2\x80\xa6'"
1/3/2019 20:14,b'@Dody_Lukas___ @Angelyca_Nayoan @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau\xe2\x80\xa6 https://t.co/PXhoAE3Sm6'
1/3/2019 20:14,b'Ruwet #CeritaPrabowo'
1/3/2019 20:14,b'Bilangya di pukul terus bilanng katanya\nBilangnya di pakai 40 orang trua bilanng katanya\nTaktik Licik agar terhinda\xe2\x80\xa6 https://t.co/VKpl83XSfk'
1/3/2019 20:14,b'@fariomeda @Ekist27 @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1\xe2\x80\xa6 https://t.co/YUyuu72aiC'
1/3/2019 20:13,b'@Dody_Lukas___ @Ekist27 @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1\xe2\x80\xa6 https://t.co/rnzMYkgHX4'
1/3/2019 20:13,b'@fariomeda @AHendrawann @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1\xe2\x80\xa6 https://t.co/jCoCPJ1Yok'
1/3/2019 20:12,b'@fariomeda @Ekist27 @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1\xe2\x80\xa6 https://t.co/Nqslvr0x2Q'
1/3/2019 20:12,b'RT @okewaee: yukkk kita dukung dan sebarkan semua program-programnya.... \n\n#CeritaPrabowo \n#17AprilCoblosNomor2 https://t.co/57FIYCcfvg'
1/3/2019 20:12,b'Agen Judi Capsa Susun Uang Asli Android\nhttps://t.co/jQoA7GDmIq\n#MCILIV #CeritaPrabowo #malamjumat #memetwit https://t.co/8HabmPnZ6O'
1/3/2019 20:12,"b'hastag  #CeritaPrabowo hadehhhh kualitas otak kampret ya sprti ini, ditanya prestasi, malah bikin hastag cerita pra\xe2\x80\xa6 https://t.co/MohlKSbNvS'"
1/3/2019 20:12,b'@okewaee .       0\xe2\x83\xa32\xe2\x83\xa32\xe2\x83\xa3 #CeritaPrabowo\n. 0\xe2\x83\xa32\xe2\x83\xa3       0\xe2\x83\xa3 2\xe2\x83\xa3  #CeritaPrabowo \n                     0\xe2\x83\xa32\xe2\x83\xa3\xe2\x80\xa6 https://t.co/YcQ3zzOrgQ'
1/3/2019 20:12,b'RT @PutrianiWinda: #CeritaPrabowo #CeritaPrabowo #CeritaPrabowo https://t.co/aHxVsVHElA'
1/3/2019 20:12,b'@fariomeda @riantibaskoro @harysantana @abiyyu231299 @putrabanten80 @Riast10 @Gerindra @Rusydi_riau @lillaahi1\xe2\x80\xa6 https://t.co/yYNprz9Z8J'
1/3/2019 20:11,b'yukkk kita dukung dan sebarkan semua program-programnya.... \n\n#CeritaPrabowo \n#17AprilCoblosNomor2 https://t.co/57FIYCcfvg'
1/3/2019 20:11,b'RT @SoehartoNESlA: #CeritaPrabowo https://t.co/7lZDw8ZSlu'
