,tweet_text
1/3/2019 18:01,b'#JokowiLagi #JokowiHarapanPasti #JokowiMembangunDesa #JokowiAmin #JokowiNgegasAksesPariwisata #01JokowiBanyakCinta\xe2\x80\xa6 https://t.co/QRUrAxfISf'
1/3/2019 18:01,b'#JokowiLagi #JokowiHarapanPasti #JokowiMembangunDesa #JokowiAmin #JokowiNgegasAksesPariwisata #01JokowiBanyakCinta\xe2\x80\xa6 https://t.co/ouijCgzQYz'
1/3/2019 18:01,b'#JokowiLagi #JokowiHarapanPasti #JokowiMembangunDesa #JokowiAmin #JokowiNgegasAksesPariwisata #01JokowiBanyakCinta\xe2\x80\xa6 https://t.co/UPvskgQmSL'
1/3/2019 18:00,b'#JokowiLagi #JokowiHarapanPasti #JokowiMembangunDesa #JokowiAmin #JokowiNgegasAksesPariwisata #01JokowiBanyakCinta\xe2\x80\xa6 https://t.co/rfwi4D1fZa'
1/3/2019 17:59,b'RT @septria_yanto: #01JokowiBanyakCinta melawan korupsi dengan gigihnya. Kita semua sepakat korupsi adalah kejahatan kemanusiaan. Pak Jokow\xe2\x80\xa6'
1/3/2019 17:58,"b'RT @NusaDiany: Dia SEDERHANA..\n\nNamun, sesungguhnya dia KAYA.. KAYA sekali bahkan\n\nDia KAYA dalam KARYA..\n\nKarenanya, dia dicinta.. Meski,\xe2\x80\xa6'"
1/3/2019 17:51,"b'RT @PowerEmak: Penyebar hoax itu pasti ga punya cinta di hatinya.\n\nCukuplah bagi emak, pemimpin yg mau kerja keras dan tulus penuh cinta di\xe2\x80\xa6'"
1/3/2019 17:48,"b'Melakukan yang memang seharuanya perlu untuk di lakukan, tidak ada yang sia"". Yang di lakukan oleh beliau, semuanya\xe2\x80\xa6 https://t.co/iSNETRXbzR'"
1/3/2019 17:41,b'RT @mumu_alimuddin: Komentar di twit ini bikin baper semua \n#01jokowibanyakcinta https://t.co/qyzkH4hIGZ'
1/3/2019 17:41,b'RT @mumu_alimuddin: 2019 rakyat semakin cinta padamu pak  @jokowi \n#01JokowiBanyakCinta https://t.co/yst5TPRAVr'
1/3/2019 17:32,b'I am professional Expert photo editor &amp; #background removal my new hashtag #background_removal \nType Service Contac\xe2\x80\xa6 https://t.co/T65FjRgnaj'
1/3/2019 17:31,b'@aswin_fadillah @Rusydi_riau @PutraErlangga__ @Ngebet_Kaya @AsFairus @abiyyu231299 @Teh_telor78 @HotPepperminTea\xe2\x80\xa6 https://t.co/fKxVdR8onc'
1/3/2019 17:31,b'Kita baru diawal tahun 2019 telah disuguhkan 3 hoax gaess \xf0\x9f\x98\x82\nMending pilih pak @jokowi aja \xf0\x9f\x98\x9c\n#01JokowiBanyakCinta'
1/3/2019 17:30,b'RT @KartikaNadaPut: Ini nih sederet hoax yang diciptakan kampret kampret otak kebalik\n\n#PrabowoCapresHoax \n#01JokowiBanyakCinta \n\n@azterix8\xe2\x80\xa6'
1/3/2019 17:30,b'RT @nona_medi: Tak kenal maka tak sayang #01JokowiBanyakCinta'
1/3/2019 17:29,b'Apa jadinya kalau negara dikuasai para tukang HOAX?\n#HOAX #StopHoax #antiHOAX #Pilpres2019 #01JokowiBanyakCinta #CeritaPrabowo'
1/3/2019 17:24,b'RT @Iklimasula: Sedia payung sebelum hujan..tetap mendukung dan trus lanjutkan\n#01JokowiBanyakCinta https://t.co/FLpun9CZL9'
1/3/2019 17:24,"b'RT @aji_karno: Adakah yang senyum seikhlas ini, adakah yang lebih baik dari kebaikan yang disebarkan dengan sepenuh hati.\n\nPak @jokowi tela\xe2\x80\xa6'"
1/3/2019 17:20,b'RT @EdySudrajat77: Satu hati\nSatu Jiwa\n@jokowi @KHMarufAmin_\n#01IndonesiaMaju #01JokowiBanyakCinta\n@nu_online\n@santripanglima @cakimiNOW @K\xe2\x80\xa6'
1/3/2019 17:18,"b'RT @KeyshaAdinda4: Saya curiga, jangan jangan beliau benar benar, lupa dengan jabatannya, dan hanya inggat pada tugas dan kewajibanya,,\n\n#0\xe2\x80\xa6'"
1/3/2019 17:17,b'RT @ArifahMoslem: @PakBowoSatu @HideiaFaza @Rita_amalia69 @ismail_muarjuki @jokowi @Rini_sisbandiya @Neng_Dzakiyah @CakJonoPrambon @ArfhaKh\xe2\x80\xa6'
1/3/2019 17:17,b'RT @PakBowoSatu: @RYulfiah @ngawulo_santri @AryoJati87 @HideiaFaza @ArifahMoslem @CakJonoPrambon Oh iya ya... \nAmalan kita tidak hanya untu\xe2\x80\xa6'
1/3/2019 17:17,"b'RT @PakBowoSatu: @HideiaFaza #01JokowiBanyakCinta \nDari kalangan remaja sampai dewasa. \nIbu"" juga Bapa"".\n@HideiaFaza \n@ArifahMoslem \n@CakJo\xe2\x80\xa6'"
1/3/2019 17:16,"b'RT @titik_poespati: Tak kan berubah, senyum Pak Jokowi terkenang sepanjang masa.\n#01JokowiBanyakCinta https://t.co/3RV24SeRVE'"
1/3/2019 17:16,"b'RT @KaratTangki: Mengenakan kemeja putih dan celana jeans biru, Presiden @jokowi cekatan bergerak di lokasi tanggap darurat Tsunami Selat S\xe2\x80\xa6'"
1/3/2019 17:16,b'RT @FifiantiMasita: #01JokowiBanyakCinta finallyyy https://t.co/9Izo3zr8Tf'
1/3/2019 17:16,b'asal ada niat pasti ada jalan menciptakan peluang\n#01JokowiBanyakCinta https://t.co/sM5D31maYh'
1/3/2019 17:15,b'@AkunTofa #01JokowiBanyakCinta \n#01IndonesiaMaju https://t.co/optgX9JnVf'
1/3/2019 17:08,b'RT @NiviUtami: Luar biasa antusiasnya warga #01JokowiBanyakCinta https://t.co/ejTFPdhiKp'
1/3/2019 17:08,"b'Saya cukup jokowi saja yang jadi presiden, selagi saya masih rajin bekerja, BBM naik Dollar naik ngga masalah.\xe2\x80\xa6 https://t.co/Pey8ehnXXu'"
1/3/2019 17:07,b'RT @aji_karno: Everday is Jokowi day!\n#01JokowiBanyakCinta https://t.co/Ul3fLSvrVt'
1/3/2019 17:07,"b'RT @KeyshaAdinda4: Iiihhh ngeri banget twips, puluhan motor digilas tronton...\xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\n\nTonton deh kalo kuat.\n\n#KeluargaCemara\n#01IndonesiaMaju\xe2\x80\xa6'"
1/3/2019 17:06,b'@ab_anward Saya juga percaya... Bung\n#01JokowiLagi \n#01IndonesiaMaju \n#01JokowiBanyakCinta \n#01JokowiBanyakCinta'
1/3/2019 17:06,"b'RT @AryoJati87: Kami warga Sidoarjo mengucapkan..\nSelamat tahun baru 2019, untuk pemerintahan pak @jokowi \nSemoga lanjut dua periode, untuk\xe2\x80\xa6'"
1/3/2019 17:05,"b'RT @AryoJati87: Senengnya liat antusias warga ketika bertemu pak @jokowi , bener\xc2\xb2 pemimpin yang ramah.\nBeliau tidak ditakuti tapi disegani.\xe2\x80\xa6'"
1/3/2019 17:05,"b'With Jokowi, for the greatest Indonesia.\n#01JokowiBanyakCinta https://t.co/xJzM1n8nWW'"
1/3/2019 17:05,b'RT @Mazida_ndeso: @AryoJati87 @HideiaFaza @Ayah_Narto @PakBowoSatu @Sonia_imuts @BandBlendes @MarifRM4 @SantriSantun @Suhadakae Semua pasti\xe2\x80\xa6'
1/3/2019 17:04,b'RT @Jfand3: Salam cinta penuh kehangatan @Putra_PRP #01JokowiBanyakCinta https://t.co/jX9MtWl8CJ'
1/3/2019 17:04,b'Pegang payung aja sendiri lho Pak Jokowi. Masa kamu masih manja\n\n#01JokowiBanyakCinta https://t.co/ZRdYTp3Mld'
1/3/2019 17:03,b'#01JokowiBanyakCinta disusul #CeritaPrabowo \n#malamjumat slalu ada di malam jumat\npamela safitri hmmm goyang dribel\xe2\x80\xa6 https://t.co/vIu642Hdtl'
1/3/2019 17:03,b'Bismillah 2 periode maju terus selalu optimis #01JokowiBanyakCinta @jokowi https://t.co/AI4RNgQmXd'
1/3/2019 17:03,b'@FazaNurulLaili @jokowi Sesuatu yang spesial memiliki pemimpin sekelas Pak Jokowi.\n#01JokowiBanyakCinta'
1/3/2019 17:02,b'Subhanallah pedulinya beliau \xf0\x9f\x98\x87 #01JokowiBanyakCinta https://t.co/a7LKOJhTzg'
1/3/2019 17:02,b'Menyemai cinta dari rakyat. Pak @jokowi kudukung sekali lagi.\n#01JokowiBanyakCinta'
1/3/2019 17:01,b'RT @R_GUN4W4N: \xe2\x80\x9cPresiden Jokowi Itu Perhatian Banget ke Rakyat...\xe2\x80\x9d\n\nPresidenKU\nPresidenKAMI\nPresidenKITA \nPresiden INDONESIA HEBAT ...\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x91\x8f\xe2\x80\xa6'
1/3/2019 17:01,b'Tidak mudah menjaga harapan orang banyak sebaik penjagaan yang dilakukan Pak @jokowi tentu.\n#01JokowiBanyakCinta'
1/3/2019 17:01,b'Banak Cinta \xf0\x9f\x98\x8d #01JokowiBanyakCinta https://t.co/p4UuCq0gn8'
1/3/2019 17:01,b'RT @Vitri2203: Luar biasa antusiasnya kecintaan kepada pakde #01JokowiBanyakCinta https://t.co/jcUjSSklZF'
1/3/2019 17:01,b'Jangan lupa selalu pilih jokowi menuju Indonesia Maju #01JokowiBanyakCinta @jokowi https://t.co/FvV97ueM13'
1/3/2019 17:00,b'Tidak mudah menjadi Pak @jokowi dan tidak mudah pula menjadi sosok yang dicintai banyak orang.\n#01JokowiBanyakCinta'
1/3/2019 17:00,b'Bersyukur punya pemimpin seperti beliau \xf0\x9f\x98\x87 #01JokowiBanyakCinta https://t.co/jwzdjRobYs'
1/3/2019 17:00,b'Apa cerita bohong tim wowo yang paling seru sepanjang iniii??? Ayo apa ayoooooooo????? Banyak looooooo......\xe2\x80\xa6 https://t.co/idrMPbkKoo'
1/3/2019 17:00,"b'RT @UtamiPanti: Kepemimpinan Pak Jokowi itu genuine. Menyapa rakyat dengan bersalaman dan ketulusan. Dia tidak minta ""disowani"" dia yg sowa\xe2\x80\xa6'"
1/3/2019 17:00,b'Karena Indonesia butuh perdamaian #01JokowiBanyakCinta https://t.co/YdJngShzl0'
1/3/2019 16:59,"b'RT @UtamiPanti: Jokowi adalah sosok yang tulus, merakyat, dan rasa penuh nilai-nilai kemanusiaan mengalir dalam keputusan politiknya. \n#01J\xe2\x80\xa6'"
1/3/2019 16:59,"b'RT @UtamiPanti: Kadang suka ikut mikirin,pak jokowi tidurnya kapan ya??\nAbis sring trlihat jm 01.00 dini hari pun beliau masih blusukan ke\xe2\x80\xa6'"
1/3/2019 16:59,b'Alhamdulillah rakyat senang kedatangan pakde #01JokowiBanyakCinta https://t.co/ge9DqM2r7l'
1/3/2019 16:59,b'RT @Vitri2203: Cinta dan kasih sayang untuk presidenku #01JokowiBanyakCinta https://t.co/nK85TMOSmY'
1/3/2019 16:59,b'RT @riftyanreza: Pak @jokowi sosok terbaik di antara yang terbaik.\n#01JokowiBanyakCinta https://t.co/LJsPDbQVdW'
1/3/2019 16:58,"b'RT @AliminNoor: Dengan banyak cinta yang datang, Pak Jokowi insya Allah siap bekerja sepenuh hati sekali lagi.\n#01JokowiBanyakCinta https:/\xe2\x80\xa6'"
1/3/2019 16:58,b'RT @Vitri2203: Pemimpin yang memberikan contoh terbaik #01JokowiBanyakCinta https://t.co/8VOFfSEZZg'
1/3/2019 16:58,"b""RT @gaplek01: Pak @pramonoanung pamerkan foto @jokowi ma'ruf yg akan dipakai di surat suara\n\nhttps://t.co/dIgBzPkjCI\n\n#01JokowiBanyakCinta\xe2\x80\xa6"""
1/3/2019 16:58,b'RT @sellaanisa6: Salah satu bentuk Apresiasi dari rakyat untuk pak @jokowi. #01JokowiBanyakCinta #01IndonesiaMaju #01JokowiLagi #2019TetapJ\xe2\x80\xa6'
1/3/2019 16:58,b'Cinta dan kasih sayang untuk presidenku #01JokowiBanyakCinta https://t.co/nK85TMOSmY'
1/3/2019 16:58,b'RT @HijabMaudy: lakukan dengan ikhlas. maka hasil puas #01JokowiBanyakCinta'
1/3/2019 16:58,"b""RT @ATaulinar: Do'a terbaik buat pa @jokowi semoga tetap sukses selalu. #01JokowiBanyakCinta #01JokowiLagi #2019TetapJokowi #4tahunjokowi #\xe2\x80\xa6"""
1/3/2019 16:58,b'RT @AhmedFarisAinul: Pak @jokowi pemimpin yang berani membawa Indonesia maju.\n#01JokowiBanyakCinta https://t.co/UGXzjoxdQZ'
1/3/2019 16:58,"b'Tidak heran, Pak @jokowi sudah biasa membikin rakyatnya demikian: kesengsem kinerja nyata.\n#01JokowiBanyakCinta https://t.co/5fDHPIFrsN'"
1/3/2019 16:58,b'Pemimpin yang memberikan contoh terbaik #01JokowiBanyakCinta https://t.co/8VOFfSEZZg'
1/3/2019 16:58,b'Salah satu bentuk Apresiasi dari rakyat untuk pak @jokowi. #01JokowiBanyakCinta #01IndonesiaMaju #01JokowiLagi\xe2\x80\xa6 https://t.co/bcnj6IXdvI'
1/3/2019 16:58,b'lakukan dengan ikhlas. maka hasil puas #01JokowiBanyakCinta'
1/3/2019 16:57,b'RT @Vitri2203: Setianya ibuuukkk \xf0\x9f\x98\x8d #01JokowiBanyakCinta https://t.co/m4jcxFdCjW'
1/3/2019 16:57,b'RT @Vitri2203: Lapor Pak Presiden!\nLaporan Selesai!\n#01JokowiBanyakCinta https://t.co/uwTbWyfdif'
1/3/2019 16:57,"b'RT @nafisharochma: Jokowi berusaha bersikap adil, berusaha menyamaratakan pembangunan, bahkan menyamaratakan harga BBM di Papua dengan pula\xe2\x80\xa6'"
1/3/2019 16:57,"b""Do'a terbaik buat pa @jokowi semoga tetap sukses selalu. #01JokowiBanyakCinta #01JokowiLagi #2019TetapJokowi\xe2\x80\xa6 https://t.co/gXqFkfgGPf"""
1/3/2019 16:57,b'RT @Vitri2203: Duhai senangnyaaa melihat mereka #01JokowiBanyakCinta https://t.co/KtaCLfrES2'
1/3/2019 16:57,b'syahdu banget nih @jokowi . #01JokowiBanyakCinta https://t.co/t0nWBInHOr'
1/3/2019 16:57,b'RT @AhmedFarisAinul: Pak @jokowi melayani rakyat sepenuh hati. Waktunya kita beri dukungan dengan sepenuh hati.\n#01JokowiBanyakCinta'
1/3/2019 16:57,b'RT @liakilammase: Siapa bilang ekonomi rakyat tidak bisa berkembang dan lebih baik?  \n#01JokowiBanyakCinta'
1/3/2019 16:57,b'RT @AhmedFarisAinul: Pak @jokowi bekerja dengan baik. Waktunya kita beri dukungan yang terbaik.\n#01JokowiBanyakCinta'
1/3/2019 16:57,b'RT @CiciliaCantikaa: Pencapaian pembangunan infrastruktur sangat mengagumkan di bawah kepemimpinan Jokowi. Pembangunan ekonomi Indonesia Ma\xe2\x80\xa6'
1/3/2019 16:57,b'RT @bilqis_adee: bekerja tanpa pamrih @jokowi dapet apresiasi #01JokowiBanyakCinta'
1/3/2019 16:57,"b'RT @CiciliaCantikaa: Dalam kondisi perekonomian global yang tak menentu, pemerintah mempersiapkan diri dan mengantisipasi segala kemungkina\xe2\x80\xa6'"
1/3/2019 16:57,b'RT @CiciliaCantikaa: Pemerintah sungguh-sungguh berupaya mengendalikan inflasi untuk menjaga daya beli masyarakat.\n#01JokowiBanyakCinta'
1/3/2019 16:57,b'RT @bilqis_adee: yakin berusaha @jokowi . insya allah #01JokowiBanyakCinta'
1/3/2019 16:56,"b'RT @CiciliaCantikaa: Tujuannya ya cuma 1, yaitu demi meningkatkan kesejahteraan masyarakat, pemerintah memberikan insentif dan kemudahan pe\xe2\x80\xa6'"
1/3/2019 16:56,b'Pak @jokowi pemimpin yang berani membawa Indonesia maju.\n#01JokowiBanyakCinta https://t.co/UGXzjoxdQZ'
1/3/2019 16:56,b'Setianya ibuuukkk \xf0\x9f\x98\x8d #01JokowiBanyakCinta https://t.co/m4jcxFdCjW'
1/3/2019 16:56,b'RT @liakilammase: Kalau sudah dihati dan tersimpan dengan indah. Siapa yang dapat menggantikan? \n#01JokowiBanyakCinta'
1/3/2019 16:56,b'RT @Elina_Vay: Kenapa kita pilih @jokowi lagi!?\n#01JokowiBanyakCinta \n#01JokowiLagi\n#JokowiMembangunIndonesia \n#JokowiHarapanPasti \n#Jokowi\xe2\x80\xa6'
1/3/2019 16:56,b'RT @adedetput: Presiden kita semua #01JokowiBanyakCinta https://t.co/mNTGnNONQc'
1/3/2019 16:55,b'RT @bilqis_adee: sebuah dukungan luar biasa untuk @jokowi . #01JokowiBanyakCinta https://t.co/OUgoiJAl0T'
1/3/2019 16:55,b'RT @bilqis_adee: hari cerah semngat merekeha . @jokowi berkah #01JokowiBanyakCinta'
1/3/2019 16:55,"b'RT @NovalRadiva: Akhir tahun 2018. Trans Papua telah terealisasi:\nPAPUA, sepanjang 1.501.04 km\nPAPUA BARAT, sepanjang 648.93 km\n#01JokowiBa\xe2\x80\xa6'"
1/3/2019 16:55,b'Lapor Pak Presiden!\nLaporan Selesai!\n#01JokowiBanyakCinta https://t.co/uwTbWyfdif'
1/3/2019 16:55,b'RT @adedetput: Masih ragu memilih @jokowi yang punya segudang prestasi? Kalau aku sih ga ragu #01JokowiBanyakCinta'
1/3/2019 16:55,b'RT @endang_less: Pak Jokowi sekali lagi. Cinta yang tulus mengiringi tanpa henti.\n#01JokowiBanyakCinta'
1/3/2019 16:55,"b'Jokowi berusaha bersikap adil, berusaha menyamaratakan pembangunan, bahkan menyamaratakan harga BBM di Papua dengan\xe2\x80\xa6 https://t.co/Ybzj4Uz17F'"
1/3/2019 16:54,b'Duhai senangnyaaa melihat mereka #01JokowiBanyakCinta https://t.co/KtaCLfrES2'
1/3/2019 16:54,b'Pak @jokowi melayani rakyat sepenuh hati. Waktunya kita beri dukungan dengan sepenuh hati.\n#01JokowiBanyakCinta'
1/3/2019 16:54,b'Siapa bilang ekonomi rakyat tidak bisa berkembang dan lebih baik?  \n#01JokowiBanyakCinta'
1/3/2019 16:54,b'Pak @jokowi bekerja dengan baik. Waktunya kita beri dukungan yang terbaik.\n#01JokowiBanyakCinta'
1/3/2019 16:54,b'Pencapaian pembangunan infrastruktur sangat mengagumkan di bawah kepemimpinan Jokowi. Pembangunan ekonomi Indonesia\xe2\x80\xa6 https://t.co/lr9rrrza1f'
1/3/2019 16:54,b'bekerja tanpa pamrih @jokowi dapet apresiasi #01JokowiBanyakCinta'
1/3/2019 16:53,"b'RT @fikriyah_istiqo: Untuk 2019, Jokowi menargetkan 9 juta sertifikat tanah harus dikeluarkan #01JokowiBanyakCinta'"
1/3/2019 16:53,"b'Dalam kondisi perekonomian global yang tak menentu, pemerintah mempersiapkan diri dan mengantisipasi segala kemungk\xe2\x80\xa6 https://t.co/0mFYPSSqFn'"
1/3/2019 16:53,"b'RT @fikriyah_istiqo: Tahun ini targetnya 9 juta. Nanti realisasinya nggak tahu, mungkin bisa 11 juta, bisa 12 juta. Saya kira itu #01Jokowi\xe2\x80\xa6'"
1/3/2019 16:53,"b'RT @fikriyah_istiqo: Dalam kesempatan ini, Jokowi memanggil dua warga untuk maju dan berdialog dengannya di panggung. Obrolan seputar berap\xe2\x80\xa6'"
1/3/2019 16:53,b'Pemerintah sungguh-sungguh berupaya mengendalikan inflasi untuk menjaga daya beli masyarakat.\n#01JokowiBanyakCinta'
1/3/2019 16:53,b'yakin berusaha @jokowi . insya allah #01JokowiBanyakCinta'
1/3/2019 16:53,"b'Tujuannya ya cuma 1, yaitu demi meningkatkan kesejahteraan masyarakat, pemerintah memberikan insentif dan kemudahan\xe2\x80\xa6 https://t.co/PNq9Zl5m87'"
1/3/2019 16:53,"b'RT @fikriyah_istiqo: Jadi 5,4 (juta). Kemudian yang 2018 kita beri target 7 juta dan saya baru dapat laporan target 7 juta tadi terealisasi\xe2\x80\xa6'"
1/3/2019 16:53,b'Kalau sudah dihati dan tersimpan dengan indah. Siapa yang dapat menggantikan? \n#01JokowiBanyakCinta'
1/3/2019 16:53,b'#01JokowiBanyakCinta banyak cinta https://t.co/iKYvE1MquC'
1/3/2019 16:53,b'RT @KaratTangki: @MurtadhaOne Tandanya rakyat cinta sama pak @jokowi..\n#01JokowiBanyakCinta'
1/3/2019 16:52,b'Kenapa kita pilih @jokowi lagi!?\n#01JokowiBanyakCinta \n#01JokowiLagi\n#JokowiMembangunIndonesia \n#JokowiHarapanPasti\xe2\x80\xa6 https://t.co/wwBRpj6Suo'
1/3/2019 16:52,b'RT @DiabetesBeres_: https://t.co/P2DFzjC7qA\n\n#01JokowiBanyakCinta\nJisoo\nBlackpink\n#iKON_ImOK_D4\nCoachella\nHyukoh\n#COE2019KemenparSiapGass\n#\xe2\x80\xa6'
1/3/2019 16:52,b'Presiden kita semua #01JokowiBanyakCinta https://t.co/mNTGnNONQc'
1/3/2019 16:52,"b'RT @HasoloanManuru1: Gini nih kalau partai udah mulai kehilangan pamor, apapun dilakuin.\nSampai bencana pun jadi ajang narik perhatian masy\xe2\x80\xa6'"
1/3/2019 16:52,b'Semua cinta @jokowi #01JokowiBanyakCinta https://t.co/agpWNMlawo'
1/3/2019 16:51,b'RT @DiabetesBeres: https://t.co/S7shlqV2sl\n\n#pekalongan #Batubara #tegal #wonogiri #cilacap #Karo #Labuhanbatu #semarang #30haribercerita #\xe2\x80\xa6'
1/3/2019 16:51,b'Salam hangat dari arek suroboyo. \n#01JokowiBanyakCinta https://t.co/yOmmwvIN9Q'
1/3/2019 16:51,b'sebuah dukungan luar biasa untuk @jokowi . #01JokowiBanyakCinta https://t.co/OUgoiJAl0T'
1/3/2019 16:51,b'Semoga lebih baik lagi kedepannya.\n#01JokowiBanyakCinta https://t.co/cuysSfdGvD'
1/3/2019 16:51,b'hari cerah semngat merekeha . @jokowi berkah #01JokowiBanyakCinta'
1/3/2019 16:51,b'RT @fikriyah_istiqo: Jokowi mengapresiasi kinerja Menteri ATR/Kepala BPN Sofyan Djalil lantaran target penerbitan 5 juta sertifikat tanah u\xe2\x80\xa6'
1/3/2019 16:50,b'RT @AwanKeris: https://t.co/eUr6pM32Vl\n\nWaspada hasutan kelompok yang mau memecah belah NKRI berkedok agama \nShare dan bagikan\n#01JokowiBan\xe2\x80\xa6'
1/3/2019 16:50,b'RT @endang_less: Pak Jokowi dicintai karena akan segera mewujudkan keajaiban nawa-cita.\n#01JokowiBanyakCinta'
1/3/2019 16:50,b'RT @NiviUtami: Romantisnyaa bapakku \xf0\x9f\x98\x8d #01JokowiBanyakCinta https://t.co/RnwGDPLMSz'
1/3/2019 16:50,b'RT @Icha29121: @Jamaludin813 \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d #01JokowiBanyakCinta'
1/3/2019 16:50,"b'Akhir tahun 2018. Trans Papua telah terealisasi:\nPAPUA, sepanjang 1.501.04 km\nPAPUA BARAT, sepanjang 648.93 km\n#01JokowiBanyakCinta'"
1/3/2019 16:50,b'harapan pasti. tinggal dilanjutkan @jokowi lagi aja #01JokowiBanyakCinta https://t.co/HsaZc13RXH'
1/3/2019 16:50,b'RT @KamisOptimis: https://t.co/QajG4uNHUD\n\n#Asahan #Batubara #Dairi #DeliSerdang #HumbangHasundutan #Karo\n#Labuhanbatu #KotaKudus #01Jokowi\xe2\x80\xa6'
1/3/2019 16:50,b'RT @Jamaludin813: Pasangan romantis ya Bapak Jokowi dan Ibu Iriana \xe2\x9d\xa4\xe2\x9d\xa4\n#01JokowiBanyakCinta https://t.co/WKjRdIZGPU'
1/3/2019 16:50,b'RT @DiabetesBeres: https://t.co/fXXa9DCJhB\n\n#kotakudus #pekalongan #Batubara #tegal #wonogiri #cilacap #Karo #Labuhanbatu #semarang #30hari\xe2\x80\xa6'
1/3/2019 16:50,b'RT @KamisOptimis: https://t.co/XzZOjyHmJ8\n\n#Asahan #Batubara #Dairi #DeliSerdang #HumbangHasundutan #Karo\n#Labuhanbatu #KotaKudus #30haribe\xe2\x80\xa6'
1/3/2019 16:50,b'RT @renaldicikal: Sabang sampai merauke cinta @jokowi .#01JokowiBanyakCinta'
1/3/2019 16:50,b'Kerinduan rakyat kepada bapakke #01JokowiBanyakCinta https://t.co/CaQ7FzoDNW'
1/3/2019 16:50,"b'RT @ari_lailafitri: Kita butuh Pak @jokowi sudah pasti. Butuh pemimpin yang bisa memberi contoh, bagaimana harus bekerja.\n#01JokowiBanyakCi\xe2\x80\xa6'"
1/3/2019 16:50,b'RT @NiviUtami: Lapor Pak! #01JokowiBanyakCinta https://t.co/5XXnSEDlRD'
1/3/2019 16:50,b'RT @DiabetesBeres: https://t.co/B4s4F9zUJO\n\n#Asahan #Batubara #Dairi #DeliSerdang #HumbangHasundutan #Karo\n#Labuhanbatu #semarang #30haribe\xe2\x80\xa6'
1/3/2019 16:50,b'RT @KaratTangki: @mumu_alimuddin @NurasShaw @Icul_IDA @Risalah_hatii @nengwidi_R @SyahraniiRanii @SultanHsnddn @muhammadd_aniis @Nurmadins\xe2\x80\xa6'
1/3/2019 16:50,b'Klo sudah berkesan mau bilang apa?  \n#01JokowiBanyakCinta https://t.co/vADlFEyat5'
1/3/2019 16:50,b'RT @KamisOptimis: https://t.co/rK6dNqfJ5c\n\n#Asahan #Batubara #Dairi #DeliSerdang #HumbangHasundutan #Karo\n#Labuhanbatu #semarang #30hariber\xe2\x80\xa6'
1/3/2019 16:50,b'Semua cinta @jokowi #01JokowiBanyakCinta https://t.co/gu9Qg2bynH'
1/3/2019 16:49,b'Semangat teeus pantang mundur bapakke #01JokowiBanyakCinta https://t.co/BvLgFY5a9u'
1/3/2019 16:49,b'RT @KamisOptimis: https://t.co/NQS5Z5kaO1\n\n#Asahan #Batubara #Dairi #DeliSerdang #HumbangHasundutan #Karo\n#Labuhanbatu #KotaKudus #30haribe\xe2\x80\xa6'
1/3/2019 16:49,b'Luar biasa antusiasnya kecintaan kepada pakde #01JokowiBanyakCinta https://t.co/jcUjSSklZF'
1/3/2019 16:49,b'Hanya pak @jokowi yang mengayomi dengan cinta #01JokowiBanyakCinta https://t.co/vQYukYcMMd'
1/3/2019 16:49,b'RT @DiabetesBeres: https://t.co/k9tadaA4iq\n\n#kotakudus #pekalongan #Batubara #tegal #wonogiri #cilacap #Karo #Labuhanbatu #semarang #30hari\xe2\x80\xa6'
1/3/2019 16:49,b'@Munikah_Ikah Presiden Jokowi menyelesaikan segala persoalan dengan cara yang efektif.\n#01JokowiBanyakCinta'
1/3/2019 16:49,b'Beginilah saat berziarah ke makam pak karno #01JokowiBanyakCinta https://t.co/DSRNAwTuZM'
1/3/2019 16:49,b'RT @NiviUtami: Duhhh aku iri tenan \xf0\x9f\x98\x8d #01JokowiBanyakCinta https://t.co/JhPdeV6Ud3'
1/3/2019 16:49,b'Kesederhanaannya. Kerja kerasnya membangun negeri. Ituu yang buat saya jatuh Cinta pada pak @jokowi.\xe2\x80\xa6 https://t.co/QtiF2I8vEJ'
1/3/2019 16:49,b'RT @Supri_Arisyatno: Punya pemimpin hebat seperti Pak Jokowi adalah sebuah anugerah yang patut disyukuri.\n#01JokowiBanyakCinta'
1/3/2019 16:49,b'RT @KamisOptimis: https://t.co/36LLkXXuBz\n\n#Asahan #Batubara #Dairi #DeliSerdang #HumbangHasundutan #Karo\n#Labuhanbatu #KotaKudus #30haribe\xe2\x80\xa6'
1/3/2019 16:48,b'Alhamdulillah di sempatkan ke makam bung karno #01JokowiBanyakCinta https://t.co/Qf4x84BKeo'
1/3/2019 16:48,b'RT @Icha29121: @IkaSiji \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d #01JokowiBanyakCinta'
1/3/2019 16:48,b'BBM 1 harga di seluruh Indonesia\nKomitmen PERTAMINA dalam penyaluran BBM hingga ke pelosok tanah air\nHarga BBM di P\xe2\x80\xa6 https://t.co/pRLanzb5ho'
1/3/2019 16:48,b'RT @IkaSiji: Yang jomblo jangan sirik ya..\nCinta Pak Jokowi dan Bu Iriana itu sederhana tapi yg pasti penuh dg ketulusan\n#01JokowiBanyakCin\xe2\x80\xa6'
